login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
sergiandreplace,sergiandreplace/electron,2015-11-28T17:41:28Z,0,0,C++,True,False,mit
sergiandreplace,sergiandreplace/feign-mock,2017-05-30T09:35:00Z,1,1,Java,True,True,other
sergiandreplace,sergiandreplace/flutter_animations,2018-02-19T17:41:48Z,27,27,Dart,True,True,
sergiandreplace,sergiandreplace/flutter_appodeal,2018-05-20T10:46:23Z,3,3,Dart,True,True,other
sergiandreplace,sergiandreplace/flutter_bcn_challenges,2018-04-16T20:15:18Z,10,10,Dart,True,True,
sergiandreplace,sergiandreplace/flutter_chrome_extension,2018-03-20T22:13:45Z,1,1,JavaScript,True,True,apache-2.0
sergiandreplace,sergiandreplace/flutter_codelab,2017-09-07T08:24:35Z,3,3,Dart,True,True,
sergiandreplace,sergiandreplace/flutter_debug_drawer,2019-04-25T17:31:23Z,27,27,Dart,True,True,bsd-3-clause
sergiandreplace,sergiandreplace/flutter_movie_ui,2019-04-08T16:36:38Z,67,67,Dart,True,False,apache-2.0
sergiandreplace,sergiandreplace/flutter_planets_tutorial,2017-10-07T17:31:50Z,756,756,Dart,True,True,apache-2.0
sergiandreplace,sergiandreplace/flutter_planets_workshop,2017-11-13T08:37:47Z,7,7,Dart,True,True,
sergiandreplace,sergiandreplace/flutter_rough,2020-05-01T17:05:44Z,87,87,Dart,True,True,mit
sergiandreplace,sergiandreplace/free-for-dev,2024-04-12T13:37:53Z,1,1,,True,False,
sergiandreplace,sergiandreplace/gradle-local-mvn-push,2014-08-03T15:40:02Z,1,1,Groovy,True,True,apache-2.0
sergiandreplace,sergiandreplace/hasflutterpassedreactnativeyet,2018-06-15T20:39:42Z,9,9,Vue,False,False,
sergiandreplace,sergiandreplace/hasvuepassedreactyet,2018-06-15T18:15:42Z,1,1,Vue,True,True,
sergiandreplace,sergiandreplace/hello-android-data-binding,2015-09-29T22:51:27Z,3,3,Java,True,True,
sergiandreplace,sergiandreplace/hugo-tranquilpeak-theme,2017-09-29T21:14:57Z,1,1,CSS,True,True,gpl-3.0
sergiandreplace,sergiandreplace/javascript-module-1,2021-06-29T15:57:11Z,1,1,JavaScript,True,True,
sergiandreplace,sergiandreplace/javascript-module-3,2022-04-15T09:03:35Z,0,0,,True,True,
sergiandreplace,sergiandreplace/javascript-module-3-pokedex-workshop,2021-08-21T11:05:29Z,0,0,JavaScript,True,True,
sergiandreplace,sergiandreplace/jsjump,2013-11-07T08:40:12Z,1,1,JavaScript,True,True,
sergiandreplace,sergiandreplace/layertest,2017-05-09T12:09:31Z,1,1,Java,True,True,
sergiandreplace,sergiandreplace/Leku,2017-06-12T12:11:00Z,1,1,Java,True,True,apache-2.0
sergiandreplace,sergiandreplace/material-components-android,2019-08-11T15:56:51Z,3,3,Java,True,False,apache-2.0
sergiandreplace,sergiandreplace/MaterialSearchView,2017-01-13T10:08:51Z,0,0,Java,True,True,apache-2.0
sergiandreplace,sergiandreplace/maven-repository,2014-08-03T14:36:27Z,1,1,,True,True,apache-2.0
sergiandreplace,sergiandreplace/mavenizedlib,2014-08-03T13:45:37Z,1,1,Groovy,True,True,
sergiandreplace,sergiandreplace/Meneadroid,2013-03-21T21:14:28Z,1,1,,True,True,
sergiandreplace,sergiandreplace/mondrian-layout,2016-02-15T19:50:14Z,1,1,Java,True,True,apache-2.0
sergiandreplace,sergiandreplace/moviefinder,2020-01-16T21:28:33Z,1,1,CSS,True,True,
sergiandreplace,sergiandreplace/MVVM-sample,2015-10-06T19:55:54Z,9,9,Java,True,True,
sergiandreplace,sergiandreplace/nftweets-flutter,2017-10-11T13:05:19Z,5,5,Dart,True,True,
sergiandreplace,sergiandreplace/olakease,2013-01-31T14:12:41Z,1,1,Visual Basic,True,True,
sergiandreplace,sergiandreplace/osn-samples,2015-03-21T22:05:37Z,1,1,Objective-C,True,False,
sergiandreplace,sergiandreplace/over-desktop,2015-12-20T10:24:46Z,2,2,JavaScript,True,True,
sergiandreplace,sergiandreplace/pirene-lab-2012,2015-03-21T22:04:41Z,1,1,HTML,True,False,
sergiandreplace,sergiandreplace/planets-flutter,2017-09-15T16:50:36Z,335,335,Dart,True,True,apache-2.0
sergiandreplace,sergiandreplace/pojo2data,2014-01-17T02:05:05Z,1,1,,True,True,apache-2.0
sergiandreplace,sergiandreplace/python-msg,2015-06-01T16:28:54Z,3,3,Python,True,True,
sergiandreplace,sergiandreplace/rarest,2013-07-21T23:57:23Z,4,4,Java,True,False,
sergiandreplace,sergiandreplace/react-material-sandbox,2018-02-04T10:46:10Z,1,1,JavaScript,True,True,
sergiandreplace,sergiandreplace/recordsbox,2013-06-14T08:48:17Z,3,3,,True,True,
sergiandreplace,sergiandreplace/Recycler-View-Series,2019-08-25T08:20:48Z,1,1,Java,True,False,
sergiandreplace,sergiandreplace/robolectric-gradle-android110,2015-03-22T21:30:14Z,1,1,HTML,True,True,apache-2.0
sergiandreplace,sergiandreplace/rough,2020-05-05T16:37:44Z,1,1,HTML,True,True,mit
sergiandreplace,sergiandreplace/scm-browser,2015-12-02T23:37:39Z,1,1,JavaScript,True,True,
sergiandreplace,sergiandreplace/scm-explorer,2015-09-23T14:20:32Z,1,1,HTML,True,True,
sergiandreplace,sergiandreplace/sergiandreplace.com,2017-06-23T11:07:08Z,2,2,CSS,True,True,
sergiandreplace,sergiandreplace/simplebottombar,2016-07-03T10:36:18Z,4,4,Java,True,True,apache-2.0
sergiandreplace,sergiandreplace/sui-components,2017-11-27T11:49:33Z,0,0,JavaScript,True,True,
sergiandreplace,sergiandreplace/swbot,2019-10-11T11:51:39Z,2,2,JavaScript,True,True,
sergiandreplace,sergiandreplace/swbothook,2017-05-15T17:00:02Z,1,1,Java,True,True,
sergiandreplace,sergiandreplace/swbothook-node,2017-09-16T22:26:37Z,6,6,JavaScript,True,True,
sergiandreplace,sergiandreplace/syllabus-contents,2020-02-24T14:10:45Z,1,1,TSQL,True,True,
sergiandreplace,sergiandreplace/test-functional-boilerplate,2017-09-16T21:31:30Z,1,1,JavaScript,True,True,
sergiandreplace,sergiandreplace/TestABean,2016-03-27T16:45:15Z,29,29,Java,True,True,apache-2.0
sergiandreplace,sergiandreplace/webview_samples,2014-03-11T22:41:17Z,1,1,Java,True,True,
tcorral,tcorral/2048,2014-03-28T00:02:50Z,0,0,CSS,True,True,mit
tcorral,tcorral/agent-zero,2024-09-29T14:45:40Z,0,0,,True,False,other
tcorral,tcorral/ai-chatbot-framework,2017-12-07T20:53:16Z,0,0,Python,True,True,mit
tcorral,tcorral/akaunti,2012-01-28T13:12:43Z,2,2,JavaScript,True,True,
tcorral,tcorral/angular-docker-demo-dev,2017-11-23T11:45:18Z,0,0,TypeScript,True,True,mit
tcorral,tcorral/angular-feet,2016-06-12T07:47:42Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/angular-form-json-schema,2017-03-27T05:42:49Z,0,0,JavaScript,True,True,
tcorral,tcorral/angular-i18n-s3,2021-12-10T08:49:12Z,0,0,,True,True,
tcorral,tcorral/angular-ui-table-view,2015-10-05T18:37:55Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/angular-update-guide,2022-07-20T07:10:40Z,1,1,,True,True,
tcorral,tcorral/angularjs-styleguide,2017-06-14T06:57:18Z,1,1,,True,True,
tcorral,tcorral/AngularJS-Training,2015-11-25T08:46:31Z,0,0,JavaScript,True,True,apache-2.0
tcorral,tcorral/angularnl-test,2018-10-08T07:00:48Z,0,0,HTML,True,True,
tcorral,tcorral/angulartics2,2022-05-13T17:56:17Z,1,1,,True,True,mit
tcorral,tcorral/apis,2015-05-13T09:54:35Z,0,0,JavaScript,True,True,
tcorral,tcorral/ASR-Server-WF3,2017-04-07T17:26:54Z,2,2,JavaScript,True,True,
tcorral,tcorral/atradius-mockup-electron,2017-07-01T21:16:14Z,0,0,JavaScript,True,True,cc0-1.0
tcorral,tcorral/Backbase,2018-08-22T10:42:10Z,0,0,JavaScript,True,True,
tcorral,tcorral/BackBase-Frontend-Demos,2018-08-22T10:36:03Z,0,0,,True,True,
tcorral,tcorral/backbone-aura,2012-06-11T13:12:54Z,1,1,JavaScript,True,True,
tcorral,tcorral/Backbone.dualStorage,2013-12-31T13:04:35Z,0,0,JavaScript,True,True,other
tcorral,tcorral/Backbone_Workshop_code,2012-06-14T20:42:34Z,1,1,,True,True,
tcorral,tcorral/backend-test,2018-04-21T20:46:59Z,0,0,JavaScript,True,True,
tcorral,tcorral/bad_testing,2014-06-24T18:52:32Z,0,0,JavaScript,True,True,
tcorral,tcorral/batarangle,2015-10-20T15:09:50Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/BattleJS,2013-04-30T12:59:02Z,0,0,JavaScript,True,True,
tcorral,tcorral/bbinspector-chrome-extension,2018-08-23T07:08:26Z,0,0,JavaScript,True,True,
tcorral,tcorral/beyond,2018-03-02T12:03:00Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/blackbirdjs,2013-09-18T14:54:49Z,0,0,JavaScript,True,True,
tcorral,tcorral/Bootstrap-Admin-Template,2016-06-14T11:18:15Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/Bootstruct,2015-05-08T07:16:34Z,0,0,JavaScript,True,True,
tcorral,tcorral/bower,2015-04-08T19:12:47Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/bundlesize,2017-07-02T20:09:23Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/ca-time-manager-bh,2017-10-13T12:08:40Z,0,0,JavaScript,True,True,
tcorral,tcorral/Calendar,2012-07-29T09:03:51Z,2,2,JavaScript,True,True,
tcorral,tcorral/call-center,2017-03-17T16:15:10Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/cdn,2013-12-14T17:44:16Z,0,0,CSS,True,True,
tcorral,tcorral/cdnjs,2013-12-04T01:05:15Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/cdn_koyote,2014-07-14T18:27:27Z,0,0,JavaScript,True,True,
tcorral,tcorral/chaplin,2012-05-12T22:21:15Z,1,1,JavaScript,True,True,mit
tcorral,tcorral/cheatsheets,2016-06-08T16:38:44Z,1,1,JavaScript,True,True,
tcorral,tcorral/cli-app,2013-06-09T10:53:49Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/cliparse-node,2015-02-26T22:00:24Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/cloudrail-si-node-sdk,2016-07-08T06:21:56Z,0,0,JavaScript,True,True,other
tcorral,tcorral/Clusterize.js,2015-05-08T07:01:45Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/code2mp3,2015-10-25T23:50:25Z,1,1,JavaScript,True,True,
tcorral,tcorral/CoffeeScript-Syntax-Definition,2012-07-10T22:56:16Z,4,4,,True,True,
tcorral,tcorral/convert-changelog-to-other-format,2022-02-10T19:51:33Z,0,0,TypeScript,True,True,mit
tcorral,tcorral/CORSET,2011-12-09T20:42:07Z,7,7,HTML,True,True,
tcorral,tcorral/css-url-rewriter,2014-06-25T14:00:49Z,0,0,JavaScript,True,True,
tcorral,tcorral/CSSplus,2011-10-15T18:24:08Z,2,2,,True,True,
tcorral,tcorral/Cutter.js,2011-07-29T17:43:28Z,219,219,JavaScript,True,True,
tcorral,tcorral/data_structures_and_algorithms_using_javascript,2014-06-29T12:10:11Z,1,1,JavaScript,True,True,
tcorral,tcorral/Design-Patterns-in-Javascript,2011-09-20T09:51:58Z,2628,2628,JavaScript,True,True,
tcorral,tcorral/DesignPatterns_code,2012-06-06T20:42:33Z,6,6,JavaScript,True,True,
tcorral,tcorral/diggy,2011-10-28T21:09:53Z,1,1,JavaScript,True,True,other
tcorral,tcorral/docker-mobilepasser,2017-10-18T19:02:29Z,0,0,,True,True,
tcorral,tcorral/docker-npm-registry,2014-03-20T12:29:55Z,0,0,Shell,True,True,mit
tcorral,tcorral/documentation,2016-06-19T06:40:32Z,0,0,HTML,True,True,
tcorral,tcorral/domoPiJs,2014-05-02T19:50:45Z,0,0,CSS,True,True,
tcorral,tcorral/dozerjs,2014-02-20T22:47:47Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/dropbox-js,2012-01-09T10:34:22Z,1,1,JavaScript,True,True,other
tcorral,tcorral/dutchApp,2015-02-08T22:56:13Z,0,0,JavaScript,True,True,
tcorral,tcorral/electron-server-angular,2017-07-02T12:49:44Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/enge-js,2021-05-30T18:40:34Z,0,0,,True,True,mit
tcorral,tcorral/Enumerable.js,2011-10-12T13:20:00Z,1,1,,True,True,
tcorral,tcorral/ES6-Examples,2017-01-18T07:17:07Z,0,0,,True,True,mit
tcorral,tcorral/eslint-audio-formatter,2016-06-03T22:40:48Z,7,7,JavaScript,True,True,mit
tcorral,tcorral/Eve,2016-11-05T19:26:16Z,0,0,JavaScript,True,True,apache-2.0
tcorral,tcorral/EventHandler.js,2011-12-29T19:51:47Z,2,2,JavaScript,True,True,mit
tcorral,tcorral/eventize,2015-04-23T10:01:38Z,0,0,JavaScript,True,True,
tcorral,tcorral/events_manager,2013-11-23T08:20:36Z,0,0,JavaScript,True,True,
tcorral,tcorral/example-multipage,2017-03-31T03:47:29Z,0,0,JavaScript,True,True,other
tcorral,tcorral/example-node-server,2017-03-18T19:15:18Z,0,0,JavaScript,True,True,isc
tcorral,tcorral/exercises-javascript,2017-05-10T08:40:11Z,0,0,HTML,True,True,
tcorral,tcorral/Experiments,2013-10-31T19:15:48Z,0,0,,True,True,mit
tcorral,tcorral/ExpertJavascript,2013-12-16T23:06:42Z,0,0,JavaScript,True,True,
tcorral,tcorral/explainjs,2013-05-18T07:00:59Z,0,0,JavaScript,True,True,
tcorral,tcorral/explainjs_example,2013-05-18T07:32:02Z,0,0,,True,True,
tcorral,tcorral/extract-ng-i18n-translations,2024-02-11T16:09:06Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/fattable,2014-02-28T23:16:04Z,1,1,CoffeeScript,True,True,mit
tcorral,tcorral/FBB,2016-11-23T07:42:54Z,1,1,JavaScript,True,True,mit
tcorral,tcorral/FBB-Widgets,2016-11-23T14:05:45Z,0,0,JavaScript,True,True,mit
tcorral,tcorral/fixmyjs,2014-04-08T10:38:42Z,0,0,JavaScript,True,True,other
tcorral,tcorral/Focus.js,2012-02-18T02:23:52Z,4,4,JavaScript,True,True,mit
tcorral,tcorral/formly-builder,2017-04-05T06:11:09Z,0,0,JavaScript,True,True,
tcorral,tcorral/freeciv-web,2014-03-24T21:09:34Z,0,0,JavaScript,True,True,other
tcorral,tcorral/frint,2017-01-16T10:12:18Z,0,0,JavaScript,True,False,mit
tcorral,tcorral/Front-end-Developer-Interview-Questions,2014-02-12T09:46:22Z,0,0,,True,False,
tcorral,tcorral/frontend-tdd-with-jasmine,2013-12-06T21:16:47Z,0,0,JavaScript,True,False,
tcorral,tcorral/gaia,2012-07-05T11:01:36Z,1,1,JavaScript,True,False,other
tcorral,tcorral/generator-widget-agnostic,2015-12-08T13:29:50Z,0,0,HTML,True,True,
tcorral,tcorral/ghat,2024-10-30T23:30:50Z,0,0,,True,True,apache-2.0
tcorral,tcorral/ghooks,2014-10-16T21:24:27Z,0,0,,True,True,unlicense
tcorral,tcorral/Gilded-Rose-JsTestDriver,2012-08-29T12:31:47Z,0,0,,True,True,
tcorral,tcorral/GildedRose_Jasmine,2012-07-17T09:56:18Z,1,1,JavaScript,True,True,
tcorral,tcorral/gitbook,2014-04-13T01:04:54Z,0,0,JavaScript,True,False,apache-2.0
tcorral,tcorral/gitbook-pdf,2014-04-13T20:05:11Z,0,0,JavaScript,True,True,apache-2.0
tcorral,tcorral/GIT_Exercise,2015-03-26T21:41:35Z,0,0,,True,True,
tcorral,tcorral/GIT_IRONHACK,2014-10-10T01:00:51Z,2,2,,True,True,
Alan-TheGentleman,Alan-TheGentleman/Angular-2--Adventure-Game,2016-02-29T15:22:04Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/Angular0,2019-02-19T15:56:10Z,0,0,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/Angular1Tesis,2017-05-02T02:37:31Z,0,0,TSQL,True,True,
Alan-TheGentleman,Alan-TheGentleman/AngularJs-Training,2015-05-27T20:19:12Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/AngularMaterialAutoComplete,2019-11-12T13:36:47Z,3,3,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/AppleLAN.github.io,2015-01-09T15:19:26Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/arq-web,2016-11-03T21:31:10Z,0,0,CSS,True,True,
Alan-TheGentleman,Alan-TheGentleman/At-Image-Load-Directive,2016-02-03T00:11:26Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/build-your-own-radar,2024-09-23T09:14:31Z,2,2,,True,True,agpl-3.0
Alan-TheGentleman,Alan-TheGentleman/carousel,2021-08-28T11:21:18Z,9,9,CSS,True,True,
Alan-TheGentleman,Alan-TheGentleman/ClientsAdmin,2018-08-28T20:54:38Z,0,0,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/Contador,2016-10-03T19:50:49Z,0,0,CSS,True,True,
Alan-TheGentleman,Alan-TheGentleman/Curso_GIT,2021-04-30T16:17:27Z,0,0,HTML,True,True,
Alan-TheGentleman,Alan-TheGentleman/gentleman-programming-book,2022-12-23T23:30:37Z,13,13,MDX,True,True,
Alan-TheGentleman,Alan-TheGentleman/gentleman-transcript,2024-04-27T10:02:06Z,0,0,,True,True,
Alan-TheGentleman,Alan-TheGentleman/hackathon,2021-08-24T15:42:39Z,0,0,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/infiniteScroll,2021-07-14T15:11:57Z,1,1,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/ngStorage,2014-12-29T15:27:36Z,0,0,JavaScript,True,True,mit
Alan-TheGentleman,Alan-TheGentleman/React-Portfolio,2021-05-05T07:08:23Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/ReactApp,2018-09-30T23:30:41Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/SCSS-Good-Classes-and-Tips,2016-02-02T13:59:34Z,1,1,CSS,True,True,
Alan-TheGentleman,Alan-TheGentleman/TestBed,2019-03-12T16:23:08Z,0,0,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/ToDo-App-Alpha,2014-12-22T17:36:56Z,0,0,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/ToDoAppBeta,2015-01-07T12:45:05Z,1,1,JavaScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/tp-redes-2-,2016-10-12T18:47:44Z,0,0,Java,True,True,
Alan-TheGentleman,Alan-TheGentleman/typescript-platzi,2019-04-09T15:58:30Z,2,2,TypeScript,True,True,
Alan-TheGentleman,Alan-TheGentleman/UIDevFramework,2015-01-13T20:13:58Z,0,0,CSS,True,True,
Alan-TheGentleman,Alan-TheGentleman/VueJs-Official-Lesson,2019-11-06T21:42:16Z,2,2,Vue,True,True,
marinaaisa,marinaaisa/aframe-inspector,2017-07-13T10:23:01Z,0,0,JavaScript,True,True,mit
marinaaisa,marinaaisa/aisa-publi-website,2018-07-14T08:38:22Z,0,0,CSS,True,True,
marinaaisa,marinaaisa/AWP-master,2015-01-26T09:18:30Z,0,0,JavaScript,True,True,
marinaaisa,marinaaisa/curso-reactjs,2017-05-04T18:15:33Z,0,0,CSS,True,True,
marinaaisa,marinaaisa/dotfiles,2020-12-31T16:35:45Z,2,2,Shell,True,True,
marinaaisa,marinaaisa/gatsby,2019-12-30T15:21:07Z,0,0,,True,False,mit
marinaaisa,marinaaisa/gatsby-starter-netlify-cms,2019-12-28T20:44:26Z,0,0,JavaScript,True,True,mit
marinaaisa,marinaaisa/gridsome-forestry-starter,2019-07-28T15:44:40Z,1,1,Vue,True,True,
marinaaisa,marinaaisa/marina-prismic,2018-06-23T12:51:28Z,2,2,Vue,True,True,
marinaaisa,marinaaisa/marinaaisa-nuxt-netlify,2018-06-19T19:50:58Z,1,1,Vue,True,True,
marinaaisa,marinaaisa/marinaaisa-website-2017,2017-06-21T14:33:56Z,13,13,JavaScript,True,True,
marinaaisa,marinaaisa/marsman-template,2015-11-14T13:04:14Z,0,0,Ruby,True,True,mit
marinaaisa,marinaaisa/NightSky,2019-12-08T17:52:15Z,0,0,JavaScript,True,True,other
marinaaisa,marinaaisa/nuxt-markdown-blog-starter,2019-05-09T05:23:22Z,569,569,CSS,True,True,mit
marinaaisa,marinaaisa/nuxt-todo-app,2020-01-22T18:37:14Z,0,0,Vue,True,True,
marinaaisa,marinaaisa/nuxt-udemy-marina,2018-07-02T22:13:05Z,0,0,Vue,True,True,
marinaaisa,marinaaisa/one-click-hugo-cms,2019-11-03T17:27:18Z,1,1,CSS,True,True,mit
marinaaisa,marinaaisa/react-learning-project,2017-04-26T16:11:35Z,0,0,HTML,True,True,
marinaaisa,marinaaisa/react-vr-learning,2017-04-28T09:29:06Z,1,1,JavaScript,True,True,
marinaaisa,marinaaisa/swift-docc-render,2021-10-19T15:09:01Z,0,0,JavaScript,True,False,apache-2.0
marinaaisa,marinaaisa/workshop-nuxt-blog,2019-10-25T10:17:49Z,21,21,CSS,True,True,mit
marinaaisa,marinaaisa/workshop-personal-website,2017-11-05T17:23:36Z,6,6,JavaScript,True,True,mit
edgarriba,edgarriba/100days,2017-07-08T20:29:12Z,0,0,Jupyter Notebook,True,True,
edgarriba,edgarriba/algortihms,2015-12-08T19:36:35Z,0,0,C++,True,True,
edgarriba,edgarriba/ALI,2017-03-27T22:02:05Z,0,0,TeX,True,True,mit
edgarriba,edgarriba/ali-pytorch,2017-03-24T07:51:00Z,30,30,Python,True,True,bsd-3-clause
edgarriba,edgarriba/amiga-human-pose,2023-02-12T18:26:00Z,1,1,Python,True,True,
edgarriba,edgarriba/amiga-limbus-examples,2022-09-03T12:25:37Z,1,1,Python,True,True,
edgarriba,edgarriba/awesome-computer-vision,2021-05-23T04:00:40Z,2,2,,True,True,
edgarriba,edgarriba/bandit,2021-09-02T10:41:54Z,1,1,,True,False,apache-2.0
edgarriba,edgarriba/best-of-ml-rust,2024-04-03T09:38:39Z,0,0,,True,True,cc-by-sa-4.0
edgarriba,edgarriba/caffe-nnpack,2016-06-22T17:02:32Z,0,0,C++,True,False,other
edgarriba,edgarriba/cisip-FIRe,2021-11-24T11:52:58Z,1,1,,True,True,bsd-3-clause
edgarriba,edgarriba/cmake-test,2016-07-10T14:13:09Z,0,0,CMake,True,True,
edgarriba,edgarriba/CMVS-PMVS,2015-11-14T08:00:00Z,1,1,C++,True,False,
edgarriba,edgarriba/contributor_covenant,2019-05-29T14:29:57Z,0,0,CSS,True,False,other
edgarriba,edgarriba/cpp-telegram-bot-api,2015-11-29T23:48:16Z,0,0,,True,True,bsd-3-clause
edgarriba,edgarriba/cudnn.torch,2017-02-14T19:37:53Z,0,0,Lua,True,True,bsd-2-clause
edgarriba,edgarriba/curriculum,2015-12-24T10:31:07Z,0,0,TeX,True,True,
edgarriba,edgarriba/cvc-bot,2015-12-04T08:57:27Z,0,0,Python,True,True,
edgarriba,edgarriba/daisy_densification,2016-01-04T10:35:37Z,4,4,C++,True,True,
edgarriba,edgarriba/DDG,2016-12-18T17:59:01Z,0,0,,True,True,
edgarriba,edgarriba/DeepRosetta,2016-07-28T09:28:49Z,141,141,Protocol Buffer,True,True,other
edgarriba,edgarriba/dlpack,2017-02-25T07:23:29Z,1,1,C,True,True,apache-2.0
edgarriba,edgarriba/dm4l,2016-07-19T09:36:24Z,0,0,Python,True,True,mit
edgarriba,edgarriba/docker-python,2020-05-01T08:53:08Z,1,1,Python,True,True,apache-2.0
edgarriba,edgarriba/ecto,2015-11-23T12:16:49Z,0,0,C++,True,False,bsd-3-clause
edgarriba,edgarriba/edgarriba,2021-05-22T11:58:50Z,1,1,,True,True,
edgarriba,edgarriba/edgarriba.github.io,2020-03-13T20:57:40Z,1,1,HTML,True,True,
edgarriba,edgarriba/examples,2017-01-19T11:28:32Z,26,26,Python,True,True,bsd-3-clause
edgarriba,edgarriba/fast-wavenet.pytorch,2017-12-21T07:50:38Z,0,0,Python,True,True,mit
edgarriba,edgarriba/fb-caffe-exts,2016-09-05T14:10:58Z,0,0,Lua,True,True,other
edgarriba,edgarriba/fblualib-docker,2016-09-05T14:00:51Z,0,0,Shell,True,True,apache-2.0
edgarriba,edgarriba/fiftyone,2021-06-05T18:01:45Z,1,1,,True,True,apache-2.0
edgarriba,edgarriba/furo,2021-09-11T09:56:10Z,1,1,,True,False,mit
edgarriba,edgarriba/geometry,2017-10-28T02:53:17Z,0,0,C++,True,True,
edgarriba,edgarriba/googletest,2016-11-05T18:52:40Z,0,0,C++,True,False,
edgarriba,edgarriba/googl_imgs,2015-06-16T11:50:56Z,0,0,Python,True,True,
edgarriba,edgarriba/gym-unrealcv,2017-11-11T01:36:43Z,0,0,Python,True,True,
edgarriba,edgarriba/homography-demo,2016-09-01T13:13:11Z,1,1,Python,True,True,
edgarriba,edgarriba/hubai,2021-02-02T00:25:38Z,0,0,,True,True,
edgarriba,edgarriba/image-matching-benchmark-baselines,2020-05-04T18:43:39Z,0,0,,True,True,apache-2.0
edgarriba,edgarriba/inversegraphics,2018-01-08T12:02:57Z,0,0,Python,True,True,
edgarriba,edgarriba/jina,2021-09-10T13:58:27Z,1,1,,True,False,apache-2.0
edgarriba,edgarriba/kaggle_plant-pathology,2021-04-13T20:57:41Z,1,1,Jupyter Notebook,True,False,mit
edgarriba,edgarriba/kaolin,2019-11-22T23:08:59Z,0,0,,True,True,apache-2.0
edgarriba,edgarriba/kivy-app-template,2023-05-04T09:28:15Z,0,0,Python,True,True,
edgarriba,edgarriba/kornia,2020-03-03T00:46:00Z,6,6,Python,True,True,apache-2.0
edgarriba,edgarriba/kornia-benchmark,2020-03-26T09:52:24Z,0,0,Jupyter Notebook,True,True,apache-2.0
edgarriba,edgarriba/kornia-examples,2020-02-27T17:43:22Z,1,1,Jupyter Notebook,True,True,
edgarriba,edgarriba/kornia-rs,2022-06-29T20:38:50Z,1,1,,True,True,apache-2.0
edgarriba,edgarriba/kornia_sphinx_theme,2020-04-11T15:34:03Z,0,0,CSS,True,True,mit
edgarriba,edgarriba/libdnn,2016-06-28T15:17:44Z,0,0,C++,True,True,
edgarriba,edgarriba/libmv,2015-04-28T11:04:35Z,0,0,C++,True,True,mit
edgarriba,edgarriba/lightning-Covid19,2020-03-27T14:45:42Z,0,0,,True,True,mit
edgarriba,edgarriba/lightning-flash,2021-04-01T10:19:47Z,1,1,,True,False,apache-2.0
edgarriba,edgarriba/limbus-amiga-sam,2023-04-11T13:20:27Z,0,0,Python,True,True,apache-2.0
edgarriba,edgarriba/limbus-face-detector,2023-02-18T20:47:11Z,1,1,Python,True,True,apache-2.0
edgarriba,edgarriba/limbus-mnist-train,2023-04-23T18:20:14Z,0,0,Python,True,True,apache-2.0
edgarriba,edgarriba/lsd_slam,2015-06-28T13:50:24Z,0,0,C++,True,True,gpl-3.0
edgarriba,edgarriba/lurch-bot,2016-05-24T12:24:51Z,0,0,Python,True,True,
edgarriba,edgarriba/mast3r,2024-10-10T09:00:13Z,0,0,,True,True,other
